EntrySeqNo CPFile File isSelected
14 wing1013 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30014.tif 1
8 wing1007 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30008.tif 1
5 wing1004 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30005.tif 1
21 wing1020 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30021.tif 1
25 wing1024 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30025.tif 1
19 wing1018 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30019.tif 1
15 wing1014 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30015.tif 1
1 wing1000 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30001.tif 1
23 wing1022 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30023.tif 1
2 wing1001 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30002.tif 0
4 wing1003 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30004.tif 0
18 wing1017 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30018.tif 0
24 wing1023 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30024.tif 0
13 wing1012 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30013.tif 0
9 wing1008 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30009.tif 0
20 wing1019 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30020.tif 0
10 wing1009 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30010.tif 0
12 wing1011 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\F\small\dscra6f_30012.tif 0
32 wing1006 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30032.tif 1
40 wing1014 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30040.tif 1
34 wing1008 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30034.tif 1
35 wing1009 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30035.tif 1
30 wing1004 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30030.tif 1
45 wing1019 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30045.tif 1
33 wing1007 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30033.tif 1
38 wing1012 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30038.tif 1
42 wing1016 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30042.tif 1
28 wing1002 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30028.tif 1
41 wing1015 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30041.tif 1
47 wing1021 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30047.tif 1
46 wing1020 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30046.tif 1
48 wing1022 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30048.tif 1
29 wing1003 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30029.tif 1
37 wing1011 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30037.tif 1
31 wing1005 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30031.tif 0
49 wing1023 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30049.tif 0
27 wing1001 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30027.tif 0
50 wing1024 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30050.tif 0
26 wing1000 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30026.tif 0
43 wing1017 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30043.tif 0
44 wing1018 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30044.tif 0
36 wing1010 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30036.tif 0
39 wing1013 D:\HoulesLab\projects\SDV\ds\CRA\Gen6\M\small\dscra6m_30039.tif 0
22 wing1021 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20022.tif 1
6 wing1005 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20006.tif 1
3 wing1002 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20003.tif 1
16 wing1015 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20016.tif 1
11 wing1010 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20011.tif 1
7 wing1006 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20007.tif 1
17 wing1016 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20017.tif 1
14 wing1013 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20014.tif 1
8 wing1007 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20008.tif 1
5 wing1004 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20005.tif 1
21 wing1020 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20021.tif 1
25 wing1024 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20025.tif 1
19 wing1018 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20019.tif 1
15 wing1014 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20015.tif 1
1 wing1000 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20001.tif 1
23 wing1022 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20023.tif 1
2 wing1001 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20002.tif 0
4 wing1003 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20004.tif 0
18 wing1017 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20018.tif 0
24 wing1023 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20024.tif 0
13 wing1012 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20013.tif 0
9 wing1008 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20009.tif 0
20 wing1019 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20020.tif 0
10 wing1009 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20010.tif 0
12 wing1011 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\F\small\dscra7f_20012.tif 0
32 wing1006 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20032.tif 1
40 wing1014 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20040.tif 1
34 wing1008 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20034.tif 1
35 wing1009 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20035.tif 1
30 wing1004 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20030.tif 1
45 wing1019 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20045.tif 1
33 wing1007 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20033.tif 1
38 wing1012 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20038.tif 1
42 wing1016 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20042.tif 1
28 wing1002 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20028.tif 1
41 wing1015 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20041.tif 1
47 wing1021 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20047.tif 1
46 wing1020 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20046.tif 1
48 wing1022 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20048.tif 1
29 wing1003 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20029.tif 1
37 wing1011 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20037.tif 1
31 wing1005 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20031.tif 0
49 wing1023 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20049.tif 0
27 wing1001 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20027.tif 0
50 wing1024 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20050.tif 0
26 wing1000 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20026.tif 0
43 wing1017 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20043.tif 0
44 wing1018 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20044.tif 0
36 wing1010 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20036.tif 0
39 wing1013 D:\HoulesLab\projects\SDV\ds\CRA\Gen7\M\small\dscra7m_20039.tif 0
1 wing1000 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30001.tif 0
2 wing1001 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30002.tif 0
3 wing1002 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30003.tif 0
4 wing1003 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30004.tif 1
5 wing1004 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30005.tif 0
6 wing1005 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30006.tif 1
7 wing1006 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30007.tif 0
8 wing1007 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30008.tif 0
9 wing1008 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30009.tif 0
10 wing1009 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30010.tif 0
11 wing1010 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30011.tif 0
12 wing1011 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30012.tif 0
13 wing1012 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30013.tif 0
14 wing1013 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30014.tif 0
15 wing1014 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30015.tif 1
16 wing1015 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30016.tif 0
17 wing1016 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30017.tif 1
18 wing1017 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30018.tif 1
19 wing1018 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30019.tif 1
20 wing1019 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30020.tif 0
21 wing1020 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30021.tif 0
22 wing1021 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30022.tif 0
23 wing1022 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30023.tif 1
24 wing1023 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30024.tif 0
25 wing1024 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30025.tif 1
26 wing1025 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30026.tif 0
27 wing1026 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30027.tif 0
28 wing1027 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30028.tif 0
29 wing1028 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30029.tif 0
30 wing1029 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30030.tif 0
31 wing1030 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30031.tif 0
32 wing1031 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30032.tif 0
33 wing1032 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30033.tif 0
34 wing1033 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30034.tif 0
35 wing1034 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30035.tif 0
36 wing1035 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30036.tif 0
37 wing1036 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30037.tif 0
38 wing1037 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30038.tif 0
39 wing1038 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30039.tif 0
40 wing1039 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30040.tif 0
41 wing1040 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30041.tif 1
42 wing1041 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30042.tif 0
43 wing1042 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30043.tif 0
44 wing1043 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30044.tif 0
45 wing1044 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30045.tif 1
46 wing1045 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30046.tif 0
47 wing1046 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30047.tif 0
48 wing1047 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30048.tif 0
49 wing1048 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30049.tif 0
50 wing1049 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30050.tif 0
51 wing1050 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30051.tif 0
52 wing1051 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30052.tif 0
53 wing1052 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30053.tif 0
54 wing1053 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30054.tif 0
55 wing1054 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30055.tif 0
56 wing1055 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30056.tif 0
57 wing1056 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30057.tif 0
58 wing1057 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30058.tif 1
59 wing1058 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30059.tif 1
60 wing1059 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30060.tif 0
61 wing1060 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30061.tif 0
62 wing1061 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30062.tif 0
63 wing1062 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30063.tif 0
64 wing1063 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30064.tif 0
65 wing1064 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30065.tif 0
66 wing1065 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30066.tif 0
67 wing1066 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30067.tif 1
68 wing1067 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30068.tif 0
69 wing1068 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30069.tif 0
70 wing1069 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30070.tif 0
71 wing1070 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30071.tif 1
72 wing1071 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30072.tif 1
73 wing1072 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30073.tif 0
74 wing1073 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30074.tif 0
75 wing1074 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30075.tif 1
76 wing1075 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30076.tif 0
77 wing1076 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30077.tif 0
78 wing1077 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30078.tif 0
79 wing1078 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30079.tif 0
80 wing1079 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\F\small\dsdna1f_30080.tif 0
81 wing1000 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10081.tif 1
82 wing1001 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10082.tif 0
83 wing1002 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10083.tif 0
84 wing1003 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10084.tif 1
85 wing1004 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10085.tif 1
86 wing1005 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10086.tif 0
87 wing1006 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10087.tif 1
88 wing1007 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10088.tif 0
89 wing1008 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10089.tif 0
90 wing1009 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10090.tif 0
91 wing1010 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10091.tif 1
92 wing1011 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10092.tif 0
93 wing1012 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10093.tif 0
94 wing1013 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10094.tif 0
95 wing1014 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10095.tif 1
96 wing1015 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10096.tif 1
97 wing1016 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10097.tif 0
98 wing1017 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10098.tif 1
99 wing1018 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10099.tif 0
100 wing1019 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10100.tif 0
101 wing1020 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10101.tif 0
102 wing1021 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10102.tif 0
103 wing1022 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10103.tif 1
104 wing1023 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10104.tif 0
105 wing1024 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10105.tif 1
106 wing1025 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10106.tif 1
107 wing1026 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10107.tif 0
108 wing1027 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10108.tif 0
109 wing1028 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10109.tif 0
110 wing1029 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10110.tif 1
111 wing1030 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10111.tif 1
112 wing1031 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10112.tif 0
113 wing1032 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10113.tif 0
114 wing1033 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10114.tif 0
115 wing1034 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10115.tif 0
116 wing1035 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10116.tif 0
117 wing1036 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10117.tif 0
118 wing1037 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10118.tif 1
119 wing1038 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10119.tif 0
120 wing1039 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10120.tif 0
121 wing1040 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10121.tif 0
122 wing1041 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10122.tif 0
123 wing1042 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10123.tif 0
124 wing1043 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10124.tif 0
125 wing1044 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10125.tif 0
126 wing1045 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10126.tif 0
127 wing1046 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10127.tif 0
128 wing1047 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10128.tif 0
129 wing1048 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10129.tif 0
130 wing1049 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10130.tif 0
131 wing1050 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10131.tif 0
132 wing1051 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10132.tif 0
133 wing1052 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10133.tif 0
134 wing1053 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10134.tif 0
135 wing1054 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10135.tif 0
136 wing1055 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10136.tif 0
137 wing1056 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10137.tif 0
138 wing1057 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10138.tif 0
139 wing1058 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10139.tif 0
140 wing1059 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10140.tif 0
141 wing1060 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10141.tif 0
142 wing1061 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10142.tif 0
143 wing1062 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10143.tif 0
144 wing1063 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10144.tif 0
145 wing1064 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10145.tif 1
146 wing1065 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10146.tif 0
147 wing1066 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10147.tif 0
148 wing1067 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10148.tif 1
149 wing1068 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10149.tif 0
150 wing1069 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10150.tif 0
151 wing1070 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10151.tif 0
152 wing1071 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10152.tif 0
153 wing1072 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10153.tif 0
154 wing1073 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10154.tif 0
155 wing1074 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10155.tif 0
156 wing1075 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10156.tif 0
157 wing1076 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10157.tif 0
158 wing1077 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10158.tif 0
159 wing1078 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10159.tif 0
160 wing1079 D:\HoulesLab\projects\SDV\ds\DNA\Gen1\M\small\dsdna1m_10160.tif 0
1 wing1000 D:\HoulesLab\projects\SDV\ds\DNA\Gen2\F\small\dsdna2f_20001.tif 0
2 wing1001 D:\HoulesLab\projects\SDV\ds\DNA\Gen2\F\small\dsdna2f_20002.tif 1
